Xid,Name,Town,State,County,Suburb,Country,Postcode,Pedestrian,CountryCode,Neighbourhood,Rate,Osm,LonMin,LonMax,LatMin,LatMax,Wikidata,Kinds,Geometry,Otm,Wikipedia,Image,Source,Height,Width,Title,Text,Html,Lon,Lat
Q20501273,"Saint Athanasius Church, Kavala",Kavala,Μακεδονία - Θράκη,Δήμος Καβάλας,Άγιος Αθανάσιος,Ελλάδα,65201,,gr,Περγιάλι,3,,0,0,0,0,Q20501273,"religion,churches,interesting_places,other_churches",wikidata,https://opentripmap.com/en/card/Q20501273,https://bg.wikipedia.org/wiki/%D0%A1%D0%B2%D0%B5%D1%82%D0%B8%20%D0%90%D1%82%D0%B0%D0%BD%D0%B0%D1%81%D0%B8%D0%B9%20%28%D0%9A%D0%B0%D0%B2%D0%B0%D0%BB%D0%B0%29,https://commons.wikimedia.org/wiki/File:Saint_Athanasius_Church%2C_Kavala_%281%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Saint_Athanasius_Church%2C_Kavala_%281%29.jpg/400px-Saint_Athanasius_Church%2C_Kavala_%281%29.jpg,267,400,bg:Свети Атанасий (Кавала),"„Свети Атанасий“ (на гръцки: Ιερός Ναός Αγίου Αθανασίου) е възрожденска православна църква в град Кавала, Егейска Македония, Гърция, част от Филипийската, Неаполска и Тасоска епархия на Вселенската патриаршия.Храмът е изграден от 1878 до 1888 година с дарения на християнската община. Пронаосът, както и другите сгради в комплекса са построени по-късно. В началото на XX век свещеник в църквата е Спиридон Влахос, който използва храма като склад за оръжие на четите на гръцката пропаганда в Македония, сражаващи се с българските чети на ВМОРО.Интериорът на храма е претърпял много промени. Има женска църква. Иконостасът е много висок, като освен царските икони има и три реда малки икони.","<p><b>„Свети Атанасий“</b> (на гръцки: <i lang=""el"" dir=""auto"">Ιερός Ναός Αγίου Αθανασίου</i>) е възрожденска православна църква в град Кавала, Егейска Македония, Гърция, част от Филипийската, Неаполска и Тасоска епархия на Вселенската патриаршия.</p><p>Храмът е изграден от 1878 до 1888 година с дарения на християнската община. Пронаосът, както и другите сгради в комплекса са построени по-късно. В началото на XX век свещеник в църквата е Спиридон Влахос, който използва храма като склад за оръжие на четите на гръцката пропаганда в Македония, сражаващи се с българските чети на ВМОРО.</p><p>Интериорът на храма е претърпял много промени. Има женска църква. Иконостасът е много висок, като освен царските икони има и три реда малки икони.</p>",24.42061043,40.94588852
Q20501359,"Assumption of Mary Church, Kavala",Kavala,Μακεδονία - Θράκη,Δήμος Καβάλας,Παναγία,Ελλάδα,65201,,gr,,3,,0,0,0,0,Q20501359,"religion,churches,interesting_places,other_churches",wikidata,https://opentripmap.com/en/card/Q20501359,https://bg.wikipedia.org/wiki/%D0%A3%D1%81%D0%BF%D0%B5%D0%BD%D0%B8%D0%B5%20%D0%91%D0%BE%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D1%87%D0%BD%D0%BE%20%28%D0%9A%D0%B0%D0%B2%D0%B0%D0%BB%D0%B0%29,https://commons.wikimedia.org/wiki/File:Assumption_of_Mary_Church%2C_Kavala_%282%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Assumption_of_Mary_Church%2C_Kavala_%282%29.jpg/400px-Assumption_of_Mary_Church%2C_Kavala_%282%29.jpg,267,400,bg:Успение Богородично (Кавала),"„Успение Богородично“ или „Света Богородица“ (на гръцки: Ιερός Ναός Κοιμήσεως της Θεοτόκου, Παναγίας) е православна църква в град Кавала, Егейска Македония, Гърция, част от Филипийската, Неаполска и Тасоска епархия на Вселенската патриаршия.Храмът е разположен на полуострова, който носи нейното име Панагия, както и цялата околна махала, така наречения Стар град.","<p><b>„Успение Богородично“</b> или <b>„Света Богородица“</b> (на гръцки: <i lang=""el"" dir=""auto"">Ιερός Ναός Κοιμήσεως της Θεοτόκου, Παναγίας</i>) е православна църква в град Кавала, Егейска Македония, Гърция, част от Филипийската, Неаполска и Тасоска епархия на Вселенската патриаршия.</p><p>Храмът е разположен на полуострова, който носи нейното име Панагия, както и цялата околна махала, така наречения Стар град.</p>",24.41444397,40.93055725
Q23710201,"Tempietto of Sant'Antonio, Rimini",Rimini,EMR,RN,,Italia,47921,Via Mentana,it,San Giovanni,3h,,0,0,0,0,Q23710201,"religion,other_temples,interesting_places",wikidata,https://opentripmap.com/en/card/Q23710201,https://en.wikipedia.org/wiki/Tempietto%20of%20Sant%27Antonio%2C%20Rimini,https://commons.wikimedia.org/wiki/File:Tempietto_di_Sant%27Antonio_DB-01.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Tempietto_di_Sant%27Antonio_DB-01.JPG/266px-Tempietto_di_Sant%27Antonio_DB-01.JPG,400,266,"en:Tempietto of Sant'Antonio, Rimini","The Tempietto di Sant'Antonio is a small, octagonal temple or chapel dedicated to St Anthony of Padua, located in Piazza Tre Martiri of the city of Rimini, region of Emilia Romagna, Italy.A structure was initially built here in 1518, commissioned by a Pietro Ricciardelli. The chapel was rebuilt in Baroque-style after the earthquake of 1672. Legend has the structure was constructed to honor a Eucharistic miracle at the site.","<p>The <b>Tempietto di Sant'Antonio</b> is a small, octagonal temple or chapel dedicated to St Anthony of Padua, located in Piazza Tre Martiri of the city of Rimini, region of Emilia Romagna, Italy.</p><p>A structure was initially built here in 1518, commissioned by a Pietro Ricciardelli. The chapel was rebuilt in Baroque-style after the earthquake of 1672. Legend has the structure was constructed to honor a Eucharistic miracle at the site.</p>",12.56896019,44.0591011
Q26257329,Normal School for Girls (Arad),Arad,,Arad,,România,310122,,ro,,3h,,0,0,0,0,Q26257329,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",wikidata,https://opentripmap.com/en/card/Q26257329,https://ro.wikipedia.org/wiki/%C8%98coala%20normal%C4%83%20de%20fete%20din%20Arad,https://commons.wikimedia.org/wiki/File:Scoala_de_fete_Arad.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Scoala_de_fete_Arad.jpg/300px-Scoala_de_fete_Arad.jpg,400,300,ro:Școala normală de fete din Arad,"Școala normală de fete este monument istoric din municipiul Arad unde inițial a funcționat Școala normală de fete și a fost finalizată în anul 1909, în stil Secession. Clădirea școlii a fost declarată monument istoric, cod LMI AR-II-m-B-00487.","<p><b>Școala normală de fete</b> este monument istoric din municipiul Arad unde inițial a funcționat Școala normală de fete și a fost finalizată în anul 1909, în stil Secession. Clădirea școlii a fost declarată monument istoric, cod LMI AR-II-m-B-00487.</p>",21.31455421,46.17275238
Q26721186,Chiesa dei Padri Teatini,Rimini,EMR,RN,,Italia,47921,,it,San Giovanni,3,,0,0,0,0,Q26721186,"religion,churches,interesting_places,other_churches",wikidata,https://opentripmap.com/en/card/Q26721186,https://en.wikipedia.org/wiki/Chiesa%20dei%20Teatini%2C%20Rimini,https://commons.wikimedia.org/wiki/File:Chiesa_dei_padri_Teatini%2C_Rimini.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Chiesa_dei_padri_Teatini%2C_Rimini.jpg/400px-Chiesa_dei_padri_Teatini%2C_Rimini.jpg,300,400,"en:Chiesa dei Teatini, Rimini","The Chiesa dei Teatini or the church of the Theatines, was a Baroque-style Roman Catholic church located in Rimini, region of Emilia-Romagna, Italy. The church was destroyed during the fierce bombardments preceding the Battle of Rimini in 1944, and only ruins of the interior of the apse remain in a park where the church once stood. A plaque recalls the former church.","<p>The <b>Chiesa dei Teatini</b> or the church of the Theatines, was a Baroque-style Roman Catholic church located in Rimini, region of Emilia-Romagna, Italy. The church was destroyed during the fierce bombardments preceding the Battle of Rimini in 1944, and only ruins of the interior of the apse remain in a park where the church once stood. A plaque recalls the former church.</p>",12.56999397,44.06057739
Q26739889,"Chiesa di Santa Croce nuova, Rimini",Rimini,EMR,RN,,Italia,47921,,it,San Giovanni,3,,0,0,0,0,Q26739889,"religion,churches,interesting_places,other_churches",wikidata,https://opentripmap.com/en/card/Q26739889,https://it.wikipedia.org/wiki/Chiesa%20di%20Santa%20Croce%20nuova,https://commons.wikimedia.org/wiki/File:Chiesa_di_Santa_Croce_nuova%2C_Rimini.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Chiesa_di_Santa_Croce_nuova%2C_Rimini.jpg/300px-Chiesa_di_Santa_Croce_nuova%2C_Rimini.jpg,400,300,it:Chiesa di Santa Croce nuova,"La chiesa di Santa Croce nuova è una chiesa cattolica di Rimini, risalente al XVII secolo. L'edificio ha subito ingenti danni nel terremoto del 1916 e nei successivi bombardamenti del 1943-44. Viene chiamata nuova per differenziarla dalla chiesa di Santa Croce vecchia.La chiesa di Santa Croce nuova fu costruita nel 1625 dalla Confraternita della Santissima Croce. Nel XVIII secolo la chiesa fu ampliata, su disegno di Giovan Francesco Buonamici, con la costruzione di tre cappelle e ornata con stucchi e pitture. Dal 1796 al 1809 la chiesa fu intitolata ai Santi Simone e Giuda.","<p>La <b>chiesa di Santa Croce nuova</b> è una chiesa cattolica di Rimini, risalente al XVII secolo. L'edificio ha subito ingenti danni nel terremoto del 1916 e nei successivi bombardamenti del 1943-44. Viene chiamata <i>nuova</i> per differenziarla dalla chiesa di Santa Croce vecchia.</p><p>La chiesa di Santa Croce nuova fu costruita nel 1625 dalla Confraternita della Santissima Croce. Nel XVIII secolo la chiesa fu ampliata, su disegno di Giovan Francesco Buonamici, con la costruzione di tre cappelle e ornata con stucchi e pitture. Dal 1796 al 1809 la chiesa fu intitolata ai Santi Simone e Giuda.</p>",12.57011986,44.05844116
Q3884515,oratorio della Crocina,Rimini,EMR,RN,,Italia,47921,,it,San Giovanni,3h,,0,0,0,0,Q3884515,"religion,churches,interesting_places,other_churches",wikidata,https://opentripmap.com/en/card/Q3884515,https://it.wikipedia.org/wiki/Oratorio%20della%20Crocina,https://commons.wikimedia.org/wiki/File:Oratorio_della_Crocina.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Oratorio_della_Crocina.jpg/284px-Oratorio_della_Crocina.jpg,400,284,it:Oratorio della Crocina,"L'oratorio della Crocina è una chiesa sconsacrata del VI secolo, situato nel centro storico di Rimini. Un tempo chiesa parrocchiale, dopo l'edificazione della chiesa di Santa Croce nuova viene indicata come ""chiesa di Santa Croce vecchia"".L'edificio fu costruito dalla patrizia Timotea nel VI secolo e dedicato alla Santa Croce, divenuto ""Croce vecchia"" in seguito alla costruzione della chiesa di Santa Croce nuova. La chiesa fu consacrata tra la fine del 591 e l'inizio del 592 dall'allora vescovo di Rimini Castorio.","<p>L'<b>oratorio della Crocina</b> è una chiesa sconsacrata del VI secolo, situato nel centro storico di Rimini. Un tempo chiesa parrocchiale, dopo l'edificazione della chiesa di Santa Croce nuova viene indicata come ""chiesa di Santa Croce vecchia"".</p><p>L'edificio fu costruito dalla patrizia Timotea nel VI secolo e dedicato alla Santa Croce, divenuto ""Croce vecchia"" in seguito alla costruzione della chiesa di Santa Croce nuova. La chiesa fu consacrata tra la fine del 591 e l'inizio del 592 dall'allora vescovo di Rimini Castorio.</p>",12.56914902,44.06090927
Q7186049,Arad Neolog Synagogue,Arad,,Arad,,România,310101,,ro,,3h,,0,0,0,0,Q7186049,"religion,synagogues,interesting_places",wikidata,https://opentripmap.com/en/card/Q7186049,https://ro.wikipedia.org/wiki/Sinagoga%20Neolog%C4%83%20din%20Arad,https://commons.wikimedia.org/wiki/File:Sinagogaarad232323.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Sinagogaarad232323.jpg/400px-Sinagogaarad232323.jpg,363,400,ro:Sinagoga Neologă din Arad,"Sinagoga Neologă din Arad este un lăcaș de cult evreiesc din municipiul Arad, localizat pe Str. Tribunul Dobra nr. 10. A fost construită în perioada 1827-1834, în stil grec, toscan.Sinagoga neologă (de rit mozaic) din Arad a fost inclusă pe Lista monumentelor istorice din județul Arad din anul 2004, având codul de clasificare AR-II-m-A-00573 .Prima atestare documentară a evreilor în orașul Arad datează din secolul al XVIII-lea. Familiile negustorilor Isac Elias și Marcus Mayr au fost primii evrei stabiliți legal în Arad, iar în jurul familiilor lor aflate sub protecția autorităților s-a format comunitatea evreiască începând cu anul 1717.","<p><b>Sinagoga Neologă din Arad</b> este un lăcaș de cult evreiesc din municipiul Arad, localizat pe Str. Tribunul Dobra nr. 10. A fost construită în perioada 1827-1834, în stil grec, toscan.</p><p>Sinagoga neologă (de rit mozaic) din Arad a fost inclusă pe Lista monumentelor istorice din județul Arad din anul 2004, având codul de clasificare AR-II-m-A-00573 .</p><p>Prima atestare documentară a evreilor în orașul Arad datează din secolul al XVIII-lea. Familiile negustorilor Isac Elias și Marcus Mayr au fost primii evrei stabiliți legal în Arad, iar în jurul familiilor lor aflate sub protecția autorităților s-a format comunitatea evreiască începând cu anul 1717.</p>",21.31760025,46.16859818
Q7777427,"Theatre Royal, Exeter",Exeter,England,Devon,Newtown,United Kingdom,EX4 6AB,,gb,,3,,0,0,0,0,Q7777427,"architecture,historic_architecture,theatres_and_entertainments,cultural,cinemas,interesting_places,destroyed_objects",wikidata,https://opentripmap.com/en/card/Q7777427,https://en.wikipedia.org/wiki/Theatre%20Royal%2C%20Exeter,https://commons.wikimedia.org/wiki/File:Office_block_on_the_site_of_the_former_Theatre_Royal%2C_Longbrook_Street%2C_Exeter.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Office_block_on_the_site_of_the_former_Theatre_Royal%2C_Longbrook_Street%2C_Exeter.jpg/400px-Office_block_on_the_site_of_the_former_Theatre_Royal%2C_Longbrook_Street%2C_Exeter.jpg,300,400,"en:Theatre Royal, Exeter","The Theatre Royal, Exeter was the name of several theatres situated in the city centre of Exeter, Devon, England in the United Kingdom.The name ""Theatre Royal"" was first applied in Exeter by the mid-1830s to what had previously been the Bedford Circus Theatre, in premises dating from 1821. This theatre building was a replacement for one of 1787 which had burnt down the previous year.","<p>The <b>Theatre Royal, Exeter</b> was the name of several theatres situated in the city centre of Exeter, Devon, England in the United Kingdom.</p><p>The name ""Theatre Royal"" was first applied in Exeter by the mid-1830s to what had previously been the Bedford Circus Theatre, in premises dating from 1821. This theatre building was a replacement for one of 1787 which had burnt down the previous year.</p>",-3.527450085,50.72629929
R3251709,Moise Nicoară National College,Arad,,Arad,,România,310123,,ro,,3h,relation/3251709,21.318767,21.319817,46.170497,46.171292,Q15987246,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",osm,https://opentripmap.com/en/card/R3251709,https://en.wikipedia.org/wiki/Moise%20Nicoar%C4%83%20National%20College,https://commons.wikimedia.org/wiki/File:Moise_Nicoara_National_College_-_facade.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Moise_Nicoara_National_College_-_facade.JPG/400px-Moise_Nicoara_National_College_-_facade.JPG,294,400,en:Moise Nicoară National College,"Moise Nicoară National College (Romanian: Colegiul Național ""Moise Nicoară"") is a public day high school in Arad, Romania.","<p><b>Moise Nicoară National College</b> (Romanian: <i lang=""ro"">Colegiul Național ""Moise Nicoară""</i>) is a public day high school in Arad, Romania.</p>",21.31946564,46.17084885
R3293005,Biblioteca Civica Gambalunga,Rimini,EMR,RN,,Italia,47921,Via Alessandro Gambalunga,it,San Giuliano,3h,relation/3293005,12.56742,12.56814,44.061116,44.061599,Q3639590,"palaces,architecture,historic_architecture,historic,monuments_and_memorials,interesting_places,monuments",osm,https://opentripmap.com/en/card/R3293005,https://en.wikipedia.org/wiki/Biblioteca%20Civica%20Gambalunga,https://commons.wikimedia.org/wiki/File:Biblioteca_Gambalunga_%28Rimini%29-3.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Biblioteca_Gambalunga_%28Rimini%29-3.jpg/400px-Biblioteca_Gambalunga_%28Rimini%29-3.jpg,267,400,en:Biblioteca Civica Gambalunga,"The Biblioteca Civica Gambalunga is a public library, founded by the mid-18th century, and located on Via Gambalunga # 27, in Rimini, region of Emilia-Romagna, Italy.The Renaissance style palace was built between 1610 and 1614 by the Riminese lawyer, Alessandro Gambalunga. Upon his death in 1619, he bequeathed his book collection and 17th-century palace to the city. Additional donations, and the addition of collections from suppressed religious organizations have increased its holdings. Initially the historical library moved to the ground floor, around the loggias of the inner courtyard. It has now moved to the piano nobile, and sheltered on 17th-century walnut shelves.","<p>The <b>Biblioteca Civica Gambalunga</b> is a public library, founded by the mid-18th century, and located on Via Gambalunga # 27, in Rimini, region of Emilia-Romagna, Italy.</p><p>The Renaissance style palace was built between 1610 and 1614 by the Riminese lawyer, Alessandro Gambalunga. Upon his death in 1619, he bequeathed his book collection and 17th-century palace to the city. Additional donations, and the addition of collections from suppressed religious organizations have increased its holdings. Initially the historical library moved to the ground floor, around the loggias of the inner courtyard. It has now moved to the piano nobile, and sheltered on 17th-century walnut shelves.</p>",12.56756783,44.06135178
R9962113,The Castle of Kavala,Kavala,Μακεδονία - Θράκη,Δήμος Καβάλας,Παναγία,Ελλάδα,65201,,gr,,3,relation/9962113,24.414903,24.415748,40.93361,40.935021,Q58785160,"fortifications,historic,interesting_places,castles",osm,https://opentripmap.com/en/card/R9962113,https://el.wikipedia.org/wiki/%CE%A6%CF%81%CE%BF%CF%8D%CF%81%CE%B9%CE%BF%20%CE%9A%CE%B1%CE%B2%CE%AC%CE%BB%CE%B1%CF%82,https://commons.wikimedia.org/wiki/File:%CE%86%CF%80%CE%BF%CF%88%CE%B7_%CF%84%CE%BF%CF%85_%CF%84%CE%BF%CE%AF%CF%87%CE%BF%CF%85%CF%82%2C_%CE%9A%CE%AC%CF%83%CF%84%CF%81%CE%BF_%CE%9A%CE%B1%CE%B2%CE%AC%CE%BB%CE%B1%CF%82_%28photosiotas%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/%CE%86%CF%80%CE%BF%CF%88%CE%B7_%CF%84%CE%BF%CF%85_%CF%84%CE%BF%CE%AF%CF%87%CE%BF%CF%85%CF%82%2C_%CE%9A%CE%AC%CF%83%CF%84%CF%81%CE%BF_%CE%9A%CE%B1%CE%B2%CE%AC%CE%BB%CE%B1%CF%82_%28photosiotas%29.jpg/400px-%CE%86%CF%80%CE%BF%CF%88%CE%B7_%CF%84%CE%BF%CF%85_%CF%84%CE%BF%CE%AF%CF%87%CE%BF%CF%85%CF%82%2C_%CE%9A%CE%AC%CF%83%CF%84%CF%81%CE%BF_%CE%9A%CE%B1%CE%B2%CE%AC%CE%BB%CE%B1%CF%82_%28photosiotas%29.jpg,266,400,el:Φρούριο Καβάλας,"Το Φρούριο Καβάλας είναι κτισμένο στην κορυφή της Χερσονήσου της Παναγίας, στην τοποθεσία ""Ακρόπολις"". Κτίσθηκε το 1425 στα ερείπια της Βυζαντινής Ακροπόλεως της Χριστούπολης που είχε καταστραφεί το 1391.Είναι ένας οχυρωμένος περίβολος, που ακολουθεί τη διαμόρφωση και την κλίση του εδάφους και χωρίζεται σε δύο μέρη από ένα εγκάρσιο τείχος. Τα τείχη ενισχύονται από δύο τετράγωνους πύργους, από έναν πολυγωνικό, στη μέση περίπου της ανατολικής κορτίνας και έναν προμαχώνα στη Ν.Α. γωνία. Προορισμός του οχυρού ήταν ο έλεγχος του περάσματος της Εγνατίας οδού. Το οχυρό διαθέτει φυσική οχύρωση και οι πολιορκίες διεξαγόταν με όπλα «ψυχρού ατσαλιού» και όχι με πυροβόλα καταστρεπτικής δύναμης.","<p>Το <b>Φρούριο Καβάλας</b> είναι κτισμένο στην κορυφή της Χερσονήσου της Παναγίας, στην τοποθεσία ""Ακρόπολις"". Κτίσθηκε το 1425 στα ερείπια της Βυζαντινής Ακροπόλεως της Χριστούπολης που είχε καταστραφεί το 1391.</p><p>Είναι ένας οχυρωμένος περίβολος, που ακολουθεί τη διαμόρφωση και την κλίση του εδάφους και χωρίζεται σε δύο μέρη από ένα εγκάρσιο τείχος. Τα τείχη ενισχύονται από δύο τετράγωνους πύργους, από έναν πολυγωνικό, στη μέση περίπου της ανατολικής κορτίνας και έναν προμαχώνα στη Ν.Α. γωνία. Προορισμός του οχυρού ήταν ο έλεγχος του περάσματος της Εγνατίας οδού. Το οχυρό διαθέτει φυσική οχύρωση και οι πολιορκίες διεξαγόταν με όπλα «ψυχρού ατσαλιού» και όχι με πυροβόλα καταστρεπτικής δύναμης.</p>",24.41544151,40.93432236
W131649395,House with locked log in Arad,Arad,,Arad,,România,310101,,ro,,3h,way/131649395,21.317984,21.318467,46.168524,46.168832,Q2713773,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",osm,https://opentripmap.com/en/card/W131649395,https://ro.wikipedia.org/wiki/Casa%20cu%20lac%C4%83t%20din%20Arad,https://commons.wikimedia.org/wiki/File:Casa_cu_lacat_Arad.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Casa_cu_lacat_Arad.jpg/400px-Casa_cu_lacat_Arad.jpg,300,400,ro:Casa cu lacăt din Arad,Casa cu lacăt este un edificiu situat în municipiul Arad.,<p><b>Casa cu lacăt</b> este un edificiu situat în municipiul Arad.</p>,21.31824303,46.1686554
W149399686,Vasile Alecsandri National Theatre,Bălți,Municipiul Bălți,,,Moldova,MD-3121,,md,Centru,3h,way/149399686,27.924783,27.925979,47.759922,47.760757,Q2912265,"cultural,theatres_and_entertainments,interesting_places,other_theatres",osm,https://opentripmap.com/en/card/W149399686,https://en.wikipedia.org/wiki/B%C4%83l%C8%9Bi%20National%20Theatre,https://commons.wikimedia.org/wiki/File:%D0%9D%D0%B0%D1%86%D0%B8%D0%BE%D0%BD%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9_%D1%82%D0%B5%D0%B0%D1%82%D1%80_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D0%B5_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%B8.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/%D0%9D%D0%B0%D1%86%D0%B8%D0%BE%D0%BD%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9_%D1%82%D0%B5%D0%B0%D1%82%D1%80_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D0%B5_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%B8.jpg/400px-%D0%9D%D0%B0%D1%86%D0%B8%D0%BE%D0%BD%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9_%D1%82%D0%B5%D0%B0%D1%82%D1%80_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D0%B5_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%B8.jpg,300,400,en:Bălți National Theatre,"Vasile Alecsandri National Theatre (Romanian: Teatrul Național Vasile Alecsandri din Bălți) in Bălți, is one of the national theatres of Moldova. Founded in 1957, it was given the name of the renowned Romanian playwright and poet Vasile Alecsandri. On 26 January 1990, Vasile Alecsandri Theatre became the first national theatre in Moldova.Official website","<p><b>Vasile Alecsandri National Theatre</b> (Romanian: <i lang=""ro"">Teatrul Național Vasile Alecsandri din Bălți</i>) in Bălți, is one of the national theatres of Moldova. Founded in 1957, it was given the name of the renowned Romanian playwright and poet Vasile Alecsandri. On 26 January 1990, Vasile Alecsandri Theatre became the first national theatre in Moldova.</p><ul><li>Official website</li></ul>",27.92540741,47.76036835
W149403873,Catholic Church,Bălți,Municipiul Bălți,,,Moldova,3100,,md,Centru,3,way/149403873,27.930782,27.931235,47.762412,47.762553,Q12721867,"religion,churches,interesting_places,catholic_churches",osm,https://opentripmap.com/en/card/W149403873,https://ro.wikipedia.org/wiki/Biserica%20romano-catolic%C4%83%20din%20B%C4%83l%C8%9Bi,https://commons.wikimedia.org/wiki/File:Biserica_Romano-Catolic%C4%83_din_B%C4%83l%C8%9Bi_4.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Biserica_Romano-Catolic%C4%83_din_B%C4%83l%C8%9Bi_4.JPG/400px-Biserica_Romano-Catolic%C4%83_din_B%C4%83l%C8%9Bi_4.JPG,289,400,ro:Biserica romano-catolică din Bălți,"Biserica ""Sfinții Arhangheli"" din Bălți este unicul lăcaș de cult romano-catolic din municipiul Bălți. În 1998, primăria a acceptat decizia consiliului urbanistic privind acordarea terenului pentru construcția bisericii pe teritoriul Parcului central din oraș. În anul 2000 a început construcția edificiului..La 29 septembrie 2010, cu ocazia sărbătorii de hram, a fost oficiată sfințirea bisericii și consacrarea altarului. Sfânta Liturghie a fost celebrată de către Anton Coșa, episcop romano-catolic de Chișinău.Serviciile religioase se desfășoară în limbile rusă, poloneză și română.","<p><b>Biserica ""Sfinții Arhangheli"" din Bălți</b> este unicul lăcaș de cult romano-catolic din municipiul Bălți. În 1998, primăria a acceptat decizia consiliului urbanistic privind acordarea terenului pentru construcția bisericii pe teritoriul Parcului central din oraș. În anul 2000 a început construcția edificiului..</p><p>La 29 septembrie 2010, cu ocazia sărbătorii de hram, a fost oficiată sfințirea bisericii și consacrarea altarului. Sfânta Liturghie a fost celebrată de către Anton Coșa, episcop romano-catolic de Chișinău.</p><p>Serviciile religioase se desfășoară în limbile rusă, poloneză și română.</p>",27.93100548,47.76248169
W149432349,"Armenian Saint Gregory Church, Bălți",Bălți,Municipiul Bălți,,,Moldova,3100,,md,,3h,way/149432349,27.924635,27.92493,47.756434,47.75662,Q4505023,"religion,churches,interesting_places,other_churches",osm,https://opentripmap.com/en/card/W149432349,https://ro.wikipedia.org/wiki/Biserica%20Sf%C3%A2ntul%20Grigore%20din%20B%C4%83l%C8%9Bi,https://commons.wikimedia.org/wiki/File:Bisserica_armeneasca.Balti.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Bisserica_armeneasca.Balti.jpg/306px-Bisserica_armeneasca.Balti.jpg,400,306,ro:Biserica Sfântul Grigore din Bălți,"Biserica „Sfântul Grigore Luminătorul” din Bălți (Biserica Armenească; arm. Սուրբ Գրիգոր Լուսավորիչ եկեղցի) a fost construită în anii 1910-1914 de către Alexandr Krasnoselski. Acest proiect original reprezintă o stilizare a arhitecturii de masă din Armenia medievală. Biserica este construită din materiale tradiționale - var și piatră brută. Înălțimea construcție este de 16,8 m . Are la bază o planificare în formă de pătrat cu două abside pentagonale la sud și la nord, iar la răsărit - una semicirculară. Spre est ansamblul se întregește cu o clopotniță în trei caturi. Nava principală are patru coloane masive pe care se sprijină turla octogonală a cupolei. Acoperișul cu mai multe niveluri este acoperit cu olane roșii. La exterior pereții sunt decorați variat, fiind utilizată piatra finisată în combinație cu cea neprelucrată. Deoarece proiectul prezintă o stilizare a arhitecturii de masă din Armenia, biserica a fost numită după stil armeano-gregoriană. Actualmente această biserică nu funcționează.","<p><b>Biserica „Sfântul Grigore Luminătorul” din Bălți</b> (<i>Biserica Armenească</i>; arm. <i>Սուրբ Գրիգոր Լուսավորիչ եկեղցի</i>) a fost construită în anii 1910-1914 de către Alexandr Krasnoselski. Acest proiect original reprezintă o stilizare a arhitecturii de masă din Armenia medievală. Biserica este construită din materiale tradiționale - var și piatră brută. Înălțimea construcție este de 16,8 m . Are la bază o planificare în formă de pătrat cu două abside pentagonale la sud și la nord, iar la răsărit - una semicirculară. Spre est ansamblul se întregește cu o clopotniță în trei caturi. Nava principală are patru coloane masive pe care se sprijină turla octogonală a cupolei. Acoperișul cu mai multe niveluri este acoperit cu olane roșii. La exterior pereții sunt decorați variat, fiind utilizată piatra finisată în combinație cu cea neprelucrată. Deoarece proiectul prezintă o stilizare a arhitecturii de masă din Armenia, biserica a fost numită după stil armeano-gregoriană. Actualmente această biserică nu funcționează.</p>",27.92480087,47.75652695
